|2022-01-08 15:39:37,049|	##ERROR##	테스트	 >> File "loggerTest.py", line 10, in loggerTest
|2022-01-15 14:46:03,664|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-15 14:46:03,664|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-15 14:46:03,742|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-15 14:46:03,742|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-15 14:46:09,375|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-15 14:46:09,375|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-15 14:46:09,375|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-15 14:46:09,376|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-15 14:46:09,522|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-15 14:46:09,524|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-15 14:46:09,524|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 37, in MyDataManager
|2022-01-15 14:46:09,524|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 39, in MyDataManager
|2022-01-15 14:46:09,524|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 41, in MyDataManager
|2022-01-15 14:46:09,525|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 43, in MyDataManager
|2022-01-15 14:48:47,788|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-15 14:48:47,788|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 276, in ExGeneralInfo
|2022-01-15 14:48:48,356|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 327, in ExGeneralInfo
|2022-01-15 14:48:50,887|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-15 14:48:50,887|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-15 14:48:51,151|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-15 14:48:51,151|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-15 14:48:51,230|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-15 14:48:51,230|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-15 14:49:08,439|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-15 14:49:08,439|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 276, in ExGeneralInfo
|2022-01-15 14:49:09,068|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 327, in ExGeneralInfo
|2022-01-15 14:49:11,442|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-15 14:49:11,442|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-15 14:49:11,723|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-15 14:49:11,723|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-15 14:49:11,785|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-15 14:49:11,785|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-15 14:49:17,220|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-15 14:49:17,220|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-15 14:49:17,220|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-15 14:49:17,220|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-15 14:49:17,422|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-15 14:49:17,425|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-15 14:49:17,425|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 37, in MyDataManager
|2022-01-15 14:49:17,425|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 39, in MyDataManager
|2022-01-15 14:49:17,426|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 41, in MyDataManager
|2022-01-15 14:49:17,426|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 43, in MyDataManager
|2022-01-15 14:53:55,674|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-15 14:53:55,675|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 276, in ExGeneralInfo
|2022-01-15 14:53:56,319|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 327, in ExGeneralInfo
|2022-01-15 14:53:58,614|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-15 14:53:58,614|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-15 14:53:58,732|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-15 14:53:58,732|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-15 14:53:58,811|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-15 14:53:58,811|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-15 14:54:04,166|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-15 14:54:04,166|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-15 14:54:04,166|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-15 14:54:04,166|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-15 14:54:04,359|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-15 14:54:04,362|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-15 14:54:04,362|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 37, in MyDataManager
|2022-01-15 14:54:04,362|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 39, in MyDataManager
|2022-01-15 14:54:04,362|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 41, in MyDataManager
|2022-01-15 14:54:04,363|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 43, in MyDataManager
|2022-01-15 14:54:04,613|	##INFO##	up거래소의 WAVES입금주소가 존재하지 않습니다. 발급 받고 있습니다.	 >> File "TranferMoney.py", line 384, in TranferMoney
|2022-01-15 14:54:42,605|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-15 14:54:42,605|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 276, in ExGeneralInfo
|2022-01-15 14:54:43,220|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 327, in ExGeneralInfo
|2022-01-15 14:54:45,621|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-15 14:54:45,622|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-15 14:54:45,731|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-15 14:54:45,731|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-15 14:54:45,817|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-15 14:54:45,817|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-15 14:54:51,593|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-15 14:54:51,593|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-15 14:54:51,593|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-15 14:54:51,593|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-15 14:54:51,799|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-15 14:54:51,802|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-15 14:54:51,802|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 37, in MyDataManager
|2022-01-15 14:54:51,802|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 39, in MyDataManager
|2022-01-15 14:54:51,802|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 41, in MyDataManager
|2022-01-15 14:54:51,803|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 43, in MyDataManager
|2022-01-15 14:54:52,066|	##INFO##	up 거래소의 WAVES 입금주소가 존재하지 않습니다. 발급 받고 있습니다.	 >> File "TranferMoney.py", line 384, in TranferMoney
|2022-01-15 14:54:57,198|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-15 14:54:57,302|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-15 14:54:57,896|	##INFO##	#ORDER#	 sym : WAVESUSDT	 p : 14.089000	 q : 14.200000	 >> File "Order.py", line 90, in Order
|2022-01-15 14:55:01,422|	##INFO##	usdt : -6.0918949600000000000	 >> File "WalletManager.py", line 184, in WalletManager
|2022-01-15 14:55:01,422|	##INFO##	krw : 0	 >> File "WalletManager.py", line 185, in WalletManager
|2022-01-15 14:55:01,422|	##INFO##	krw/usdt : -0E+19	 >> File "WalletManager.py", line 186, in WalletManager
|2022-01-15 14:59:40,207|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-15 14:59:40,208|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 276, in ExGeneralInfo
|2022-01-15 14:59:40,811|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 327, in ExGeneralInfo
|2022-01-15 14:59:43,087|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-15 14:59:43,087|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-15 14:59:43,207|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-15 14:59:43,208|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-15 14:59:43,280|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-15 14:59:43,280|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-15 14:59:48,402|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-15 14:59:48,402|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-15 14:59:48,402|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-15 14:59:48,402|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-15 14:59:48,593|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-15 14:59:48,596|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-15 14:59:48,596|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 37, in MyDataManager
|2022-01-15 14:59:48,596|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 39, in MyDataManager
|2022-01-15 14:59:48,596|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 41, in MyDataManager
|2022-01-15 14:59:48,597|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 43, in MyDataManager
|2022-01-15 15:01:31,413|	##INFO##	#ORDER#	 sym : TRXUSDT	 p : 0.067890	 q : 2945.900000	 >> File "Order.py", line 90, in Order
|2022-01-15 15:01:31,414|	##INFO##	#ORDER#	 sym : TRXUSDT	 p : 0.067810	 q : -2945.000000	 >> File "Order.py", line 90, in Order
|2022-01-15 15:04:09,273|	##INFO##	#ORDER#	 sym : TRXUSDT	 p : 0.067800	 q : 2945.000000	 >> File "Order.py", line 90, in Order
|2022-01-15 15:04:09,274|	##INFO##	#ORDER#	 sym : KRW-TRX	 p : 82.600000	 q : -2941.990685	 >> File "Order.py", line 90, in Order
|2022-01-15 15:04:16,364|	##INFO##	usdt : -200.3274467310000000000	 >> File "WalletManager.py", line 184, in WalletManager
|2022-01-15 15:04:16,365|	##INFO##	krw : 242886.926395430632	 >> File "WalletManager.py", line 185, in WalletManager
|2022-01-15 15:04:16,365|	##INFO##	krw/usdt : -1212.449568738224702631898688	 >> File "WalletManager.py", line 186, in WalletManager
|2022-01-15 15:08:25,218|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-15 15:08:25,218|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 276, in ExGeneralInfo
|2022-01-15 15:08:25,787|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 327, in ExGeneralInfo
|2022-01-15 15:08:26,020|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-15 15:08:26,020|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-15 15:08:26,186|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-15 15:08:26,186|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-15 15:08:26,272|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-15 15:08:26,272|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-15 15:08:26,431|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-15 15:08:26,431|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-15 15:08:26,431|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-15 15:08:26,431|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-15 15:08:26,627|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-15 15:08:26,629|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-15 15:08:26,629|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 37, in MyDataManager
|2022-01-15 15:08:26,630|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 39, in MyDataManager
|2022-01-15 15:08:26,630|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 41, in MyDataManager
|2022-01-15 15:08:26,630|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 43, in MyDataManager
|2022-01-15 15:08:37,190|	##INFO##	#ORDER#	 sym : ATOMUSDT	 p : 39.620000	 q : 5.040000	 >> File "Order.py", line 90, in Order
|2022-01-15 15:08:37,192|	##INFO##	#ORDER#	 sym : ATOMUSDT	 p : 39.612000	 q : -5.040000	 >> File "Order.py", line 90, in Order
|2022-01-15 15:08:40,424|	##INFO##	#ORDER#	 sym : ATOMUSDT	 p : 39.608000	 q : -1.430000	 >> File "Order.py", line 90, in Order
|2022-01-15 15:08:46,743|	##INFO##	up 거래소의 ATOM 입금주소가 존재하지 않습니다. 발급 받고 있습니다.	 >> File "TranferMoney.py", line 384, in TranferMoney
